"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1.00999130054157,1.8925006886359,2.26455972243532,2.25172029716594,2.52638581240395,2.73451555363557,2.70060796892806,2.11007696336626
"2",1.0112383352581,2.23005898727972,2.4656593393897,2.26374245255094,2.54455955252892,2.16953434894904,2.33814646700026,2.34268141771158
"3",1.01811631483431,2.15526770372674,2.4931266878218,2.30247118392731,2.65297206253207,2.48472811436735,2.66158342334524,2.71902790755945
"4",1.01109852983961,1.98321705788017,2.35187674568192,2.50440095835943,2.40177444382057,2.16259168782259,2.2873195287262,2.32091258268881
"5",1.01098458549934,1.76661229277601,2.23654570923988,2.33903595255632,2.58346152565607,2.63288597925673,2.76819150937903,2.36294175259954
"6",0.999136183718445,2.00715024589089,2.61213976469305,2.43903729614366,2.42758294895931,2.38686047054652,2.57427075172394,2.73491849859955
"7",0.997468708104181,1.67667226398062,1.84102134859016,2.11547721741994,2.41122314949673,2.47576276247322,2.0679862903193,2.30609590202766
"8",0.999321008580527,1.78661319633509,1.84084099881392,2.5168266864443,2.24193980671179,2.36276411193183,2.29781557506698,2.35847253941537
"9",1.01154094761152,2.18450697005112,2.61651306739711,2.63874770696213,2.08008340225466,2.27209685571633,2.41814191650999,2.60606888642073
"10",1.01274062063732,2.04190863237941,2.22093339432014,2.43249227410298,3.05850347199601,2.05620712867659,2.55401059994944,2.73557524374726
"11",0.999828403796205,1.9701970905702,2.54835451321516,1.90736780187259,2.36512909680173,2.23988985528212,2.57525672493272,2.55419009983129
"12",1.02368786065527,1.8266268182212,2.15956850523947,2.44159044179359,2.71484278326806,2.66173977936808,2.87100043649919,2.79749885403547
"13",1.00314188438868,1.83715795406406,2.04591766379456,2.3105605275577,2.26905607527908,2.42824538075294,2.4270347270709,2.51262814290849
"14",0.972820264530217,1.69860827689174,2.05777321483316,2.22105326978826,2.2693355407071,2.23871517444718,2.15506718517938,2.28030214258122
"15",1.01939228578554,1.93704821239737,2.46806120142377,2.41460112458597,2.67848717883578,2.17074349123599,2.4852792731305,2.93018790740372
"16",0.980703166574373,1.95753054442877,0.163675297734643,2.34192144593886,2.33998801920686,2.39006483448549,2.60150750669173,2.55890113518309
"17",1.00860629861418,1.92804898724447,2.62917823538013,3.06926269852686,2.24182484176009,2.39052267119203,2.74302861050323,2.66091064510001
"18",1.04381600095715,1.78651961050496,2.33679481157688,2.44294117261766,2.38094291201876,2.4010650018171,2.4543915338299,2.41706350730634
"19",0.999557171883978,1.70361653975288,1.86193390478531,1.90245304402696,2.16551883930858,2.06580191262147,2.0574305890503,1.91531813347256
"20",0.99706829187733,1.86208956607393,2.03761971187931,2.25102967039059,2.32624718862884,2.23589034448012,2.06777413681723,2.32786913670626
"21",1.00064806279861,1.97604352905886,2.58600316551334,2.64751011071192,2.40510760328742,2.64101723479024,2.40309409605956,2.5392586043874
"22",0.990647452884164,1.946245728012,2.31785267432693,2.54068705346734,2.83077430740431,2.23931191644238,2.32396022396432,2.44419885575914
"23",0.99527061632513,2.10562593186562,2.54072395632366,2.26154494851917,2.60161689230965,2.39444578949802,2.57695391752717,2.61814397994432
"24",1.00758882920685,1.88491511403592,0.836428428950319,2.12223410698803,2.12107035117565,2.10000009875374,2.21158318892124,2.33408204394836
"25",0.990446787878023,1.89308512087382,2.41281569531077,2.52240508802848,2.69359896623343,2.69873052891946,2.49886417361667,2.89632920542545
"26",0.991233215967148,1.78389185382232,1.94149370457962,2.17639897989543,2.50039603052134,2.2595242249789,2.40480478797097,2.35446502709617
"27",1.01866655771624,1.83778252475103,2.34371974720299,2.98171868489214,2.86493855576269,2.70857774531728,2.65913598193232,2.74670296340844
"28",1.01982343856512,2.0869887286606,0.730186852715937,2.39805023728721,2.61108716710196,2.81953722419487,2.75440311480543,2.80243102907943
"29",0.999870145983856,2.01126926298374,2.30835632451962,2.415607838545,2.39884943450973,2.37133788749547,2.45527573607416,2.48234380533
"30",1.02247008069082,1.76664225175449,1.99199335409645,1.80366515687481,2.18638978580163,2.28527724916502,2.18165790453927,2.31526714246022
"31",1.02450859899403,1.81756456491004,2.46027392798031,2.06907314638482,2.45389886746761,2.55781635870803,2.57418176237485,2.82348877176798
"32",1.02970191366897,2.00060987049879,2.66822193709833,2.47170994841573,2.53724957052302,3.00423511068319,2.99656310054115,2.05889958971947
"33",1.00718104239264,1.9902591976276,2.55584109610797,2.46213915849658,2.11712114486047,2.365631320804,2.75547817103025,2.99664133881061
"34",1.07058294611365,1.65070082680452,1.82026196016181,2.1809779630649,2.19873848316667,2.14712056249871,2.38126774372477,2.37925566739513
"35",0.99995630977121,2.04960773444687,2.43019165979521,2.46606354913186,2.51692865312082,2.27959248188587,2.33928093388672,2.69210618657085
"36",0.995941569330543,2.04262031395859,2.63537147576333,2.70860113411013,2.27175443671136,2.41571181563803,2.79876055036562,2.6190083310761
"37",0.992276537027208,1.8142286180821,1.57816055887343,2.06845672264261,2.45982475355675,2.34429949350687,2.23736186401959,2.3633337829672
"38",0.987405535965902,1.90280929860298,2.23404781241363,2.25907807895746,2.39403487550504,2.56670813647382,2.80996758621905,2.85568385299429
"39",0.996669655375541,2.12085669312824,2.66372292804669,2.59261887608131,2.27907395147201,2.64864382682426,2.74339450550997,3.24337950117593
"40",0.993538455628299,1.72038964887097,2.0265611785264,2.07528812730424,2.84190361077185,2.7596114121148,3.00730794618492,2.77098498860608
"41",1.00777573600677,1.87786132523012,2.57674691050697,2.54864722096626,2.22681346565736,2.45523811126828,2.68237058921317,2.80083422210293
"42",0.976080672526394,1.97543410141707,2.27286072582695,2.47320947989758,2.44723529498712,2.5326364325057,2.5079919106847,2.63501658102186
"43",1.00608598635888,1.88560193460298,1.9424978206155,1.96129647066951,1.96082940271932,2.15276142255282,2.30261465727812,2.52548901072259
"44",0.979166193846305,1.75056311293284,2.24949119178255,2.2487903607659,2.06763608238757,2.30142212593426,2.49167101009198,2.60081444624108
"45",1.02710748077004,1.84415105326097,2.32742698557642,2.40723726317125,2.42685959217192,2.2240713397524,2.42899049756379,2.51191504127229
"46",1.02158063055073,1.90145576444503,2.16074819514625,2.12018262583381,2.55487966557108,2.35010920597623,2.74035200096547,2.66477336967583
