"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.900311293972473,1.1622127447531,1.37467669184268,1.60838760573703,1.81776415701602,2.29248125036058,1.07559944320519,1.64050040360209
"2",0.872748769730217,0.999999999999998,1.12294196882304,1.35837780727764,1.7245933889581,1.91586898536722,1.07051644334491,1.65356040560018
"3",1.19676245270967,1.4718923869979,1.73594000115385,1.70862412959411,2.45169596985769,1.92900771053821,2.27718426373516,1.66926291113643
"4",0.906869606044493,1.18785054038259,1.38262867917469,1.6573391550199,1.7832563546577,0.922359750026073,1.0756831334695,2.11292813832001
"5",0.923888340695267,1.22413716284676,1.43259823506068,1.75386554009413,1.87942024229374,0.921387746972647,1.07489513043244,1.78659636189081
"6",0.922437588123958,1.21441912193987,1.38762297979135,1.64828830730059,1.83554274356644,0.922359750026073,1.07645403237285,1.6418856334814
"7",0.968781184848919,1.6055161915432,1.878068673247,1.62142826194808,1.98659652112544,0.926972593020787,1.07772298659625,1.82159684463338
"8",0.895540082613588,1.24700414240964,1.32901058607418,1.55036135848631,1.88168749614863,2.06301459271779,1.07710687724574,1.82464372944414
"9",0.916050889378247,1.41807461193556,1.63107777841881,2.08766740818487,2.19098773927865,1.9594316186373,1.83408990409167,1.7153037110237
"10",0.93498640467767,1.35592135099009,1.6148282925505,1.52655566822978,1.88553196565194,0.922359750026073,1.07635337517655,1.83486323740673
"11",0.856692830860615,1.03232075423624,1.30382257641281,1.34188269357172,1.77482749680809,1.96946420692458,1.07376118337224,1.9066851750241
"12",0.954904193586038,1.52274343507794,1.80735492205761,1.94502522653869,2.23043810518677,1.94590882484973,1.07862001437853,1.80283472502022
"13",0.972310682447274,1.29969496602862,1.49112532969465,1.78412803989377,1.90370428934926,0.920716062348353,1.98891722833206,1.74003189721399
"14",0.880618842714159,1.02213897726925,1.28750016720521,1.42114422613344,1.84469579235166,2.00917914833943,1.08141018672367,1.89648550194747
"15",0.983099277235239,1.4776531357587,1.72067651800813,2.19245067589465,0.929750015181321,1.95628536041787,1.8203714157833,1.67687348109845
"16",0.906948194649535,1.22522840021812,1.39130427266662,1.7233083338141,1.81776415701602,0.918778906266846,1.07018490362343,1.63111389003658
"17",0.937459768651233,1.34587582301376,1.54604173100452,1.79147798473392,2.14639087461392,1.9580740379825,1.07895689589631,1.78116539807674
"18",0.84356304434733,0.942568021483998,1.08077733335447,1.24502202041691,1.626185361213,1.8829522902777,1.07109876357818,1.58775571561284
"19",0.923212243368098,1.21283315477955,1.38773824785372,1.64846160400741,1.83634183638493,0.922359750026073,1.07562310635981,1.6418856334814
"20",0.922526501186373,1.35997855612973,1.45069831012153,1.72089340894169,1.88007387642851,0.923548073535463,1.07693913763418,1.81769686627906
"21",0.920576881743684,1.21715052772104,1.41825063385856,1.68065354446786,1.90107048913038,2.15978238323199,1.96275623824341,1.74473008110798
"22",0.930818847643541,1.27343018979161,1.45284704782718,1.72001223902595,1.87980455359429,0.922359750026073,1.07562310635981,1.81769686627906
"23",0.884069595129552,1.07850162389255,1.32506070264419,1.41173882056468,1.79248125036058,2.07945600102624,1.07769666752193,1.63599935284364
"24",1.15689752785765,1.41900459004995,1.46785814964284,1.8392864641239,2,1.94319239805103,1.07693913763418,1.74833766698615
"25",0.930452658029795,1.53232075423624,1.89478623766648,1.57487355975234,2.08368725472257,1.94566792398587,1.07434544596729,1.65570426901109
"26",1.05812135903851,1.52613599243367,1.80983357447443,1.57067792462277,1.78699569145008,0.924369397317673,1.81293061752609,1.7708660007845
"27",0.900861676119463,1.22672264890213,1.52055088425353,1.7445825836296,1.88128539659158,0.925042933155615,1.07803307771191,1.8497257204717
"28",0.807265384184362,0.865370646944981,1.19204608119423,1.11474092306138,1.56501985967473,1.75853925268302,1.0811853471699,1.46742226284852
"29",0.888283740459028,1.25835018049439,1.52961055846134,1.8031303120459,1.95020550650298,1.94275847240798,1.92100796475211,1.70992077115198
"30",0.979109413261297,1.34649087083415,1.58848064146853,1.49136100428408,1.94356247529608,0.921902117589157,1.07785872851141,1.78394353544755
"31",0.949037945398322,1.52328520277698,1.87544102740433,1.8457107189696,2.16375637445508,1.95400892653913,1.82568859287544,1.66885602822935
"32",0.986802349519534,1.47865425415489,1.66024197761247,1.53423986894138,1.99539630461804,1.96659065777509,1.07904372259589,1.79862011207999
"33",0.888586788516556,1.23552334255858,1.34195462157059,1.55742449681803,1.80624374612214,2.31224543245389,1.07242813096781,1.85229482009491
"34",1.21912923664125,1.46930171728538,1.75151133778789,1.52334661772402,1.9838004305581,0.920958756447354,1.07317702189874,2.13362647876073
"35",0.83820910924041,0.91563893035163,1.24273298935436,1.30155892803974,1.64114725729079,1.85595857911062,2.81775764774338,1.60418326628285
"36",0.796530477500679,0.812120113366355,0.963706296037159,1.29339196241881,1.50242974415382,1.80759658950519,2.11063374154469,1.25639571342888
